"year","cc","dlgdp_pc","disaster","recession","normal","expansion","boom"
2014,"SWE",0.0187278737623298,NA,NA,0.0187278737623298,NA,NA
2015,"SWE",0.0371008385919425,NA,NA,NA,0.0371008385919425,NA
2016,"SWE",0.0133321812140541,NA,NA,0.0133321812140541,NA,NA
2017,"SWE",0.0185456787129821,NA,NA,0.0185456787129821,NA,NA
2018,"SWE",0.0126763594385602,NA,NA,0.0126763594385602,NA,NA
2019,"SWE",0.00607786135780142,NA,NA,0.00607786135780142,NA,NA
1960,"THA",NA,NA,NA,NA,NA,NA
1961,"THA",0.0207609205798032,NA,NA,0.0207609205798032,NA,NA
1962,"THA",0.0479377128983951,NA,NA,0.0479377128983951,NA,NA
1963,"THA",0.0508903430978405,NA,NA,0.0508903430978405,NA,NA
1964,"THA",0.0341125394355852,NA,NA,0.0341125394355852,NA,NA
1965,"THA",0.0464834109353123,NA,NA,0.0464834109353123,NA,NA
1966,"THA",0.0889942537445829,NA,NA,NA,0.0889942537445829,NA
1967,"THA",0.0465646057074951,NA,NA,0.0465646057074951,NA,NA
1968,"THA",0.0507880289692986,NA,NA,0.0507880289692986,NA,NA
1969,"THA",0.0557501663199269,NA,NA,NA,0.0557501663199269,NA
1970,"THA",0.341787865609305,NA,NA,NA,NA,0.341787865609305
1971,"THA",0.0197974621780024,NA,NA,0.0197974621780024,NA,NA
1972,"THA",0.0115441447212088,NA,NA,0.0115441447212088,NA,NA
1973,"THA",0.0684788893689234,NA,NA,NA,0.0684788893689234,NA
1974,"THA",0.0158909953184079,NA,NA,0.0158909953184079,NA,NA
1975,"THA",0.0218580048145196,NA,NA,0.0218580048145196,NA,NA
1976,"THA",0.0672543682672104,NA,NA,NA,0.0672543682672104,NA
1977,"THA",0.0735302169279268,NA,NA,NA,0.0735302169279268,NA
1978,"THA",0.0798950418594411,NA,NA,NA,0.0798950418594411,NA
1979,"THA",0.0306935900360708,NA,NA,0.0306935900360708,NA,NA
1980,"THA",0.0263336895025863,NA,NA,0.0263336895025863,NA,NA
1981,"THA",0.0382099551557327,NA,NA,0.0382099551557327,NA,NA
1982,"THA",0.0336398269605265,NA,NA,0.0336398269605265,NA,NA
1983,"THA",0.0365235054915227,NA,NA,0.0365235054915227,NA,NA
1984,"THA",0.038463305089625,NA,NA,0.038463305089625,NA,NA
1985,"THA",0.0277254208795257,NA,NA,0.0277254208795257,NA,NA
1986,"THA",0.036351135735549,NA,NA,0.036351135735549,NA,NA
1987,"THA",0.075582382172926,NA,NA,NA,0.075582382172926,NA
1988,"THA",0.113364609265612,NA,NA,NA,0.113364609265612,NA
1989,"THA",0.104220265505244,NA,NA,NA,0.104220265505244,NA
1990,"THA",0.0959824394721109,NA,NA,NA,0.0959824394721109,NA
1991,"THA",0.0714409020751936,NA,NA,NA,0.0714409020751936,NA
1992,"THA",0.0815704830046644,NA,NA,NA,0.0815704830046644,NA
1993,"THA",0.0771101090051538,NA,NA,NA,0.0771101090051538,NA
1994,"THA",0.0701113440449512,NA,NA,NA,0.0701113440449512,NA
1995,"THA",0.0704391164350673,NA,NA,NA,0.0704391164350673,NA
1996,"THA",0.0448720350628429,NA,NA,0.0448720350628429,NA,NA
1997,"THA",-0.0389855272053093,NA,NA,-0.0389855272053093,NA,NA
1998,"THA",-0.0874162898785303,NA,-0.0874162898785303,NA,NA,NA
1999,"THA",0.0337465441137865,NA,NA,0.0337465441137865,NA,NA
2000,"THA",0.0337005657056682,NA,NA,0.0337005657056682,NA,NA
2001,"THA",0.0248925402940685,NA,NA,0.0248925402940685,NA,NA
2002,"THA",0.0527109611716925,NA,NA,NA,0.0527109611716925,NA
2003,"THA",0.0639084681291733,NA,NA,NA,0.0639084681291733,NA
2004,"THA",0.0556093253039163,NA,NA,NA,0.0556093253039163,NA
2005,"THA",0.0351729815707307,NA,NA,0.0351729815707307,NA,NA
2006,"THA",0.0433564220487082,NA,NA,0.0433564220487082,NA,NA
2007,"THA",0.0484646595166012,NA,NA,0.0484646595166012,NA,NA
2008,"THA",0.0119219333673528,NA,NA,0.0119219333673528,NA,NA
2009,"THA",-0.0118940663443294,NA,NA,-0.0118940663443294,NA,NA
2010,"THA",0.0698826331237345,NA,NA,NA,0.0698826331237345,NA
2011,"THA",0.00357207278725546,NA,NA,0.00357207278725546,NA,NA
2012,"THA",0.0674073412226039,NA,NA,NA,0.0674073412226039,NA
2013,"THA",0.022225308378808,NA,NA,0.022225308378808,NA,NA
2014,"THA",0.00550272331704793,NA,NA,0.00550272331704793,NA,NA
2015,"THA",0.027200050055544,NA,NA,0.027200050055544,NA,NA
2016,"THA",0.0297167597612931,NA,NA,0.0297167597612931,NA,NA
2017,"THA",0.0366559999269667,NA,NA,0.0366559999269667,NA,NA
2018,"THA",0.038013096981071,NA,NA,0.038013096981071,NA,NA
2019,"THA",0.0208201886501442,NA,NA,0.0208201886501442,NA,NA
1960,"TUN",NA,NA,NA,NA,NA,NA
1961,"TUN",0.0119979330392621,NA,NA,0.0119979330392621,NA,NA
1962,"TUN",-0.000374975400065702,NA,NA,-0.000374975400065702,NA,NA
1963,"TUN",0.0871952772795097,NA,NA,NA,0.0871952772795097,NA
1964,"TUN",0.0165007071633105,NA,NA,0.0165007071633105,NA,NA
1965,"TUN",0.0159229532447103,NA,NA,0.0159229532447103,NA,NA
1966,"TUN",0.00663856818633546,NA,NA,0.00663856818633546,NA,NA
1967,"TUN",-0.0245778698583196,NA,NA,-0.0245778698583196,NA,NA
1968,"TUN",0.0614149341448051,NA,NA,NA,0.0614149341448051,NA
1969,"TUN",0.0217214651810966,NA,NA,0.0217214651810966,NA,NA
1970,"TUN",0.277085691750863,NA,NA,NA,NA,0.277085691750863
1971,"TUN",0.0759416201750096,NA,NA,NA,0.0759416201750096,NA
1972,"TUN",0.151875842175673,NA,NA,NA,NA,0.151875842175673
1973,"TUN",-0.0281376733461951,NA,NA,-0.0281376733461951,NA,NA
1974,"TUN",0.0567587400315399,NA,NA,NA,0.0567587400315399,NA
1975,"TUN",0.0476120283794983,NA,NA,NA,0.0476120283794983,NA
1976,"TUN",0.0548370486781271,NA,NA,NA,0.0548370486781271,NA
1977,"TUN",0.010702037221948,NA,NA,0.010702037221948,NA,NA
1978,"TUN",0.0398653202678816,NA,NA,0.0398653202678816,NA,NA
1979,"TUN",0.0397852325662102,NA,NA,0.0397852325662102,NA,NA
1980,"TUN",0.0465684190334086,NA,NA,NA,0.0465684190334086,NA
1981,"TUN",0.0266775643361157,NA,NA,0.0266775643361157,NA,NA
1982,"TUN",-0.0327661818157872,NA,NA,-0.0327661818157872,NA,NA
1983,"TUN",0.0171031561025028,NA,NA,0.0171031561025028,NA,NA
1984,"TUN",0.027966583610022,NA,NA,0.027966583610022,NA,NA
1985,"TUN",0.0286087076953982,NA,NA,0.0286087076953982,NA,NA
1986,"TUN",-0.0445523119923517,NA,NA,-0.0445523119923517,NA,NA
1987,"TUN",0.0241594973291512,NA,NA,0.0241594973291512,NA,NA
1988,"TUN",-0.0069430435314094,NA,NA,-0.0069430435314094,NA,NA
1989,"TUN",0.0115311883928033,NA,NA,0.0115311883928033,NA,NA
1990,"TUN",0.0470751137188574,NA,NA,NA,0.0470751137188574,NA
1991,"TUN",0.0161833994441658,NA,NA,0.0161833994441658,NA,NA
1992,"TUN",0.0547782706446036,NA,NA,NA,0.0547782706446036,NA
1993,"TUN",0.000721463532593836,NA,NA,0.000721463532593836,NA,NA
1994,"TUN",0.012037443596097,NA,NA,0.012037443596097,NA,NA
1995,"TUN",0.00582242720463255,NA,NA,0.00582242720463255,NA,NA
1996,"TUN",0.0551041862193671,NA,NA,NA,0.0551041862193671,NA
1997,"TUN",0.0400528668326829,NA,NA,0.0400528668326829,NA,NA
1998,"TUN",0.0369660306049564,NA,NA,0.0369660306049564,NA,NA
1999,"TUN",0.0487317140809458,NA,NA,NA,0.0487317140809458,NA
2000,"TUN",0.0328127931933508,NA,NA,0.0328127931933508,NA,NA
2001,"TUN",0.0288959746353148,NA,NA,0.0288959746353148,NA,NA
2002,"TUN",0.00528616393845471,NA,NA,0.00528616393845471,NA,NA
2003,"TUN",0.0392307188368886,NA,NA,0.0392307188368886,NA,NA
2004,"TUN",0.0541958281769175,NA,NA,NA,0.0541958281769175,NA
2005,"TUN",0.0262138348428993,NA,NA,0.0262138348428993,NA,NA
2006,"TUN",0.04269749704056,NA,NA,0.04269749704056,NA,NA
2007,"TUN",0.0563760623097642,NA,NA,NA,0.0563760623097642,NA
2008,"TUN",0.0313972778731739,NA,NA,0.0313972778731739,NA,NA
2009,"TUN",0.0195424383849678,NA,NA,0.0195424383849678,NA,NA
2010,"TUN",0.024449283366432,NA,NA,0.024449283366432,NA,NA
2011,"TUN",-0.0289136974311223,NA,NA,-0.0289136974311223,NA,NA
2012,"TUN",0.0307979374333198,NA,NA,0.0307979374333198,NA,NA
2013,"TUN",0.0182705062368493,NA,NA,0.0182705062368493,NA,NA
2014,"TUN",0.0184764935731569,NA,NA,0.0184764935731569,NA,NA
2015,"TUN",0.00109421224785389,NA,NA,0.00109421224785389,NA,NA
2016,"TUN",0.00138709407996118,NA,NA,0.00138709407996118,NA,NA
2017,"TUN",0.00763711112106291,NA,NA,0.00763711112106291,NA,NA
2018,"TUN",0.0149397684369796,NA,NA,0.0149397684369796,NA,NA
2019,"TUN",-0.000757842309715095,NA,NA,-0.000757842309715095,NA,NA
1960,"TUR",NA,NA,NA,NA,NA,NA
1961,"TUR",-0.0112950003280297,NA,NA,-0.0112950003280297,NA,NA
1962,"TUR",0.0337245942536399,NA,NA,0.0337245942536399,NA,NA
1963,"TUR",0.0684318036012881,NA,NA,NA,0.0684318036012881,NA
1964,"TUR",0.0174543925627459,NA,NA,0.0174543925627459,NA,NA
1965,"TUR",0.00294605128805903,NA,NA,0.00294605128805903,NA,NA
1966,"TUR",0.0962796894621221,NA,NA,NA,0.0962796894621221,NA
1967,"TUR",0.0167789945804839,NA,NA,0.0167789945804839,NA,NA
1968,"TUR",0.0431432022294542,NA,NA,NA,0.0431432022294542,NA
1969,"TUR",0.0298321160666042,NA,NA,0.0298321160666042,NA,NA
1970,"TUR",0.0271592127082212,NA,NA,0.0271592127082212,NA,NA
1971,"TUR",0.0307267450271669,NA,NA,0.0307267450271669,NA,NA
1972,"TUR",0.0488134590305818,NA,NA,NA,0.0488134590305818,NA
1973,"TUR",0.00822799476178004,NA,NA,0.00822799476178004,NA,NA
1974,"TUR",0.0312307137226768,NA,NA,0.0312307137226768,NA,NA
1975,"TUR",0.046983303185453,NA,NA,NA,0.046983303185453,NA
1976,"TUR",0.0795551853225704,NA,NA,NA,0.0795551853225704,NA
1977,"TUR",0.0109381223386282,NA,NA,0.0109381223386282,NA,NA
1978,"TUR",-0.00745052711747407,NA,NA,-0.00745052711747407,NA,NA
1979,"TUR",-0.0282966336135575,NA,NA,-0.0282966336135575,NA,NA
1980,"TUR",-0.0462403923603029,NA,-0.0462403923603029,NA,NA,NA
1981,"TUR",0.0249543692062839,NA,NA,0.0249543692062839,NA,NA
1982,"TUR",0.0122945620447084,NA,NA,0.0122945620447084,NA,NA
1983,"TUR",0.0263198630295032,NA,NA,0.0263198630295032,NA,NA
1984,"TUR",0.0440366700382833,NA,NA,NA,0.0440366700382833,NA
1985,"TUR",0.0207804078470875,NA,NA,0.0207804078470875,NA,NA
1986,"TUR",0.0489197727225019,NA,NA,NA,0.0489197727225019,NA
1987,"TUR",0.0740093795649366,NA,NA,NA,0.0740093795649366,NA
1988,"TUR",0.00251043022950248,NA,NA,0.00251043022950248,NA,NA
1989,"TUR",-0.0152423210791417,NA,NA,-0.0152423210791417,NA,NA
1990,"TUR",0.0737243720409886,NA,NA,NA,0.0737243720409886,NA
1991,"TUR",-0.00764481096127267,NA,NA,-0.00764481096127267,NA,NA
1992,"TUR",0.0425741051105286,NA,NA,NA,0.0425741051105286,NA
1993,"TUR",0.0631641614742147,NA,NA,NA,0.0631641614742147,NA
1994,"TUR",-0.0695092104902809,NA,-0.0695092104902809,NA,NA,NA
1995,"TUR",0.0550095538386741,NA,NA,NA,0.0550095538386741,NA
1996,"TUR",0.0531834999026282,NA,NA,NA,0.0531834999026282,NA
1997,"TUR",0.0583804318452976,NA,NA,NA,0.0583804318452976,NA
1998,"TUR",0.0148301194241569,NA,NA,0.0148301194241569,NA,NA
1999,"TUR",-0.0475057576462626,NA,-0.0475057576462626,NA,NA,NA
2000,"TUR",0.0532215443192974,NA,NA,NA,0.0532215443192974,NA
2001,"TUR",-0.0714785112575301,NA,-0.0714785112575301,NA,NA,NA
2002,"TUR",0.0489030926966645,NA,NA,NA,0.0489030926966645,NA
2003,"TUR",0.0425246168544804,NA,NA,NA,0.0425246168544804,NA
2004,"TUR",0.0828602942948302,NA,NA,NA,0.0828602942948302,NA
2005,"TUR",0.0755969254136437,NA,NA,NA,0.0755969254136437,NA
2006,"TUR",0.0562065155099929,NA,NA,NA,0.0562065155099929,NA
2007,"TUR",0.0379799840569486,NA,NA,0.0379799840569486,NA,NA
2008,"TUR",-0.00382910489658728,NA,NA,-0.00382910489658728,NA,NA
2009,"TUR",-0.0602792010853345,NA,-0.0602792010853345,NA,NA,NA
2010,"TUR",0.0691960930676292,NA,NA,NA,0.0691960930676292,NA
2011,"TUR",0.0950996494500409,NA,NA,NA,0.0950996494500409,NA
2012,"TUR",0.0309310279588841,NA,NA,0.0309310279588841,NA,NA
2013,"TUR",0.066648773199053,NA,NA,NA,0.066648773199053,NA
2014,"TUR",0.0316811356578306,NA,NA,0.0316811356578306,NA,NA
2015,"TUR",0.043281167632254,NA,NA,NA,0.043281167632254,NA
2016,"TUR",0.0164245446064606,NA,NA,0.0164245446064606,NA,NA
2017,"TUR",0.0579427538159112,NA,NA,NA,0.0579427538159112,NA
2018,"TUR",0.0142890941188414,NA,NA,0.0142890941188414,NA,NA
2019,"TUR",-0.00401348019952186,NA,NA,-0.00401348019952186,NA,NA
1960,"TWN",NA,NA,NA,NA,NA,NA
1961,"TWN",0.0352789122483754,NA,NA,NA,0.0352789122483754,NA
1962,"TWN",0.0546481960281511,NA,NA,NA,0.0546481960281511,NA
1963,"TWN",0.0725988568810707,NA,NA,NA,0.0725988568810707,NA
1964,"TWN",0.0914944112905751,NA,NA,NA,NA,0.0914944112905751
1965,"TWN",0.0853538282110897,NA,NA,NA,NA,0.0853538282110897
1966,"TWN",0.0654443856848939,NA,NA,NA,0.0654443856848939,NA
1967,"TWN",0.0832444054203945,NA,NA,NA,NA,0.0832444054203945
1968,"TWN",0.069734940706502,NA,NA,NA,0.069734940706502,NA
1969,"TWN",0.0553677769940557,NA,NA,NA,0.0553677769940557,NA
1970,"TWN",0.0757859134202468,NA,NA,NA,0.0757859134202468,NA
1971,"TWN",0.109112090082423,NA,NA,NA,NA,0.109112090082423
1972,"TWN",0.1157644975378,NA,NA,NA,NA,0.1157644975378
1973,"TWN",0.107606116582765,NA,NA,NA,NA,0.107606116582765
1974,"TWN",0.00846899353652897,NA,NA,0.00846899353652897,NA,NA
1975,"TWN",0.0426895628694175,NA,NA,NA,0.0426895628694175,NA
1976,"TWN",0.120089177744996,NA,NA,NA,NA,0.120089177744996
1977,"TWN",0.0921356998650518,NA,NA,NA,NA,0.0921356998650518
1978,"TWN",0.114810739185649,NA,NA,NA,NA,0.114810739185649
1979,"TWN",0.0676312031196225,NA,NA,NA,0.0676312031196225,NA
1980,"TWN",0.060142632720988,NA,NA,NA,0.060142632720988,NA
1981,"TWN",0.0516682910758195,NA,NA,NA,0.0516682910758195,NA
1982,"TWN",0.0295507003775075,NA,NA,0.0295507003775075,NA,NA
1983,"TWN",0.0727983402355601,NA,NA,NA,0.0727983402355601,NA
1984,"TWN",0.0844019272281928,NA,NA,NA,NA,0.0844019272281928
1985,"TWN",0.033784619632991,NA,NA,NA,0.033784619632991,NA
1986,"TWN",0.102484972052703,NA,NA,NA,NA,0.102484972052703
1987,"TWN",0.115691782289714,NA,NA,NA,NA,0.115691782289714
1988,"TWN",0.0681148337167579,NA,NA,NA,0.0681148337167579,NA
1989,"TWN",0.0755213360987785,NA,NA,NA,0.0755213360987785,NA
1990,"TWN",0.0437808371831054,NA,NA,NA,0.0437808371831054,NA
1991,"TWN",0.0718454667409301,NA,NA,NA,0.0718454667409301,NA
1992,"TWN",0.0726050150395723,NA,NA,NA,0.0726050150395723,NA
1993,"TWN",0.0581839126827073,NA,NA,NA,0.0581839126827073,NA
1994,"TWN",0.0654634889763153,NA,NA,NA,0.0654634889763153,NA
1995,"TWN",0.0559213421350073,NA,NA,NA,0.0559213421350073,NA
1996,"TWN",0.0531609864514568,NA,NA,NA,0.0531609864514568,NA
1997,"TWN",0.0510674378542009,NA,NA,NA,0.0510674378542009,NA
1998,"TWN",0.0324284730520246,NA,NA,NA,0.0324284730520246,NA
1999,"TWN",0.0588446254154242,NA,NA,NA,0.0588446254154242,NA
2000,"TWN",0.0548031796167612,NA,NA,NA,0.0548031796167612,NA
2001,"TWN",-0.0209260695387014,NA,NA,-0.0209260695387014,NA,NA
2002,"TWN",0.049082465067336,NA,NA,NA,0.049082465067336,NA
2003,"TWN",0.037650568960975,NA,NA,NA,0.037650568960975,NA
2004,"TWN",0.0655412452807311,NA,NA,NA,0.0655412452807311,NA
2005,"TWN",0.0499897769848039,NA,NA,NA,0.0499897769848039,NA
2006,"TWN",0.0533635079898198,NA,NA,NA,0.0533635079898198,NA
2007,"TWN",0.0641234638797434,NA,NA,NA,0.0641234638797434,NA
2008,"TWN",0.00447361474370034,NA,NA,0.00447361474370034,NA,NA
2009,"TWN",-0.019570241729242,NA,NA,-0.019570241729242,NA,NA
2010,"TWN",0.0994746307840602,NA,NA,NA,NA,0.0994746307840602
2011,"TWN",0.0343907324401294,NA,NA,NA,0.0343907324401294,NA
2012,"TWN",0.0188392714798264,NA,NA,0.0188392714798264,NA,NA
2013,"TWN",0.0215741513010232,NA,NA,0.0215741513010232,NA,NA
2014,"TWN",0.0445539613745103,NA,NA,NA,0.0445539613745103,NA
2015,"TWN",0.0120941154327276,NA,NA,0.0120941154327276,NA,NA
2016,"TWN",0.0193470838833585,NA,NA,0.0193470838833585,NA,NA
2017,"TWN",0.0313779877551306,NA,NA,0.0313779877551306,NA,NA
2018,"TWN",0.02638232654618,NA,NA,0.02638232654618,NA,NA
2019,"TWN",0.0264462072293346,NA,NA,0.0264462072293346,NA,NA
1960,"URY",NA,NA,NA,NA,NA,NA
1961,"URY",0.00383209522213379,NA,NA,0.00383209522213379,NA,NA
1962,"URY",-0.0176924183140571,NA,NA,-0.0176924183140571,NA,NA
1963,"URY",-0.0278859693673352,NA,NA,-0.0278859693673352,NA,NA
1964,"URY",0.0137041790944283,NA,NA,0.0137041790944283,NA,NA
1965,"URY",-0.0191413445891567,NA,NA,-0.0191413445891567,NA,NA
1966,"URY",0.0289142720381663,NA,NA,0.0289142720381663,NA,NA
1967,"URY",-0.0371408335558845,NA,NA,-0.0371408335558845,NA,NA
1968,"URY",0.000991547722386965,NA,NA,0.000991547722386965,NA,NA
1969,"URY",0.0588868625107324,NA,NA,NA,0.0588868625107324,NA
1970,"URY",0.0300528447985526,NA,NA,0.0300528447985526,NA,NA
1971,"URY",-0.00181647970905419,NA,NA,-0.00181647970905419,NA,NA
1972,"URY",-0.016637985480507,NA,NA,-0.016637985480507,NA,NA
1973,"URY",0.00341574732395888,NA,NA,0.00341574732395888,NA,NA
1974,"URY",0.0307095799211354,NA,NA,0.0307095799211354,NA,NA
1975,"URY",0.0563616846908128,NA,NA,NA,0.0563616846908128,NA
1976,"URY",0.0357522156521546,NA,NA,0.0357522156521546,NA,NA
1977,"URY",0.00622172818179356,NA,NA,0.00622172818179356,NA,NA
1978,"URY",0.0457431568109876,NA,NA,NA,0.0457431568109876,NA
1979,"URY",0.0543695114103238,NA,NA,NA,0.0543695114103238,NA
1980,"URY",0.0528283860444159,NA,NA,NA,0.0528283860444159,NA
1981,"URY",0.0123148100307862,NA,NA,0.0123148100307862,NA,NA
1982,"URY",-0.0998144841317281,-0.0998144841317281,NA,NA,NA,NA
1983,"URY",-0.0646039273582281,NA,-0.0646039273582281,NA,NA,NA
1984,"URY",-0.0172722796900747,NA,NA,-0.0172722796900747,NA,NA
1985,"URY",0.00826069980791733,NA,NA,0.00826069980791733,NA,NA
1986,"URY",0.0816947110886248,NA,NA,NA,0.0816947110886248,NA
1987,"URY",0.0726299378859205,NA,NA,NA,0.0726299378859205,NA
1988,"URY",-0.00631841871220817,NA,NA,-0.00631841871220817,NA,NA
1989,"URY",0.00633274452177135,NA,NA,0.00633274452177135,NA,NA
1990,"URY",0.00234280445170998,NA,NA,0.00234280445170998,NA,NA
1991,"URY",0.0245364751206143,NA,NA,0.0245364751206143,NA,NA
1992,"URY",0.0831452745626911,NA,NA,NA,0.0831452745626911,NA
1993,"URY",0.0185332023408347,NA,NA,0.0185332023408347,NA,NA
1994,"URY",0.0650463980826834,NA,NA,NA,0.0650463980826834,NA
1995,"URY",-0.0215734690268109,NA,NA,-0.0215734690268109,NA,NA
1996,"URY",0.0481067807688857,NA,NA,NA,0.0481067807688857,NA
1997,"URY",0.0419997926912627,NA,NA,NA,0.0419997926912627,NA
1998,"URY",0.0385548877031039,NA,NA,0.0385548877031039,NA,NA
1999,"URY",-0.0244193296033808,NA,NA,-0.0244193296033808,NA,NA
2000,"URY",-0.0227622422264695,NA,NA,-0.0227622422264695,NA,NA
2001,"URY",-0.0401004602020412,NA,-0.0401004602020412,NA,NA,NA
2002,"URY",-0.0774771726404299,NA,-0.0774771726404299,NA,NA,NA
2003,"URY",0.00877222655640364,NA,NA,0.00877222655640364,NA,NA
2004,"URY",0.0507349488628135,NA,NA,NA,0.0507349488628135,NA
2005,"URY",0.0744934909100128,NA,NA,NA,0.0744934909100128,NA
2006,"URY",0.0398605714153875,NA,NA,NA,0.0398605714153875,NA
2007,"URY",0.0633852450897008,NA,NA,NA,0.0633852450897008,NA
2008,"URY",0.0690430176010992,NA,NA,NA,0.0690430176010992,NA
2009,"URY",0.0394925032873994,NA,NA,NA,0.0394925032873994,NA
2010,"URY",0.0749535657229636,NA,NA,NA,0.0749535657229636,NA
2011,"URY",0.0486062366184614,NA,NA,NA,0.0486062366184614,NA
2012,"URY",0.0323051159398957,NA,NA,0.0323051159398957,NA,NA
2013,"URY",0.0431437869741294,NA,NA,NA,0.0431437869741294,NA
2014,"URY",0.0290499910956714,NA,NA,0.0290499910956714,NA,NA
2015,"URY",0.000303329015319376,NA,NA,0.000303329015319376,NA,NA
2016,"URY",0.0132983790160268,NA,NA,0.0132983790160268,NA,NA
2017,"URY",0.0221791102434366,NA,NA,0.0221791102434366,NA,NA
2018,"URY",0.0124749326292826,NA,NA,0.0124749326292826,NA,NA
2019,"URY",-0.00138268611330328,NA,NA,-0.00138268611330328,NA,NA
1960,"USA",NA,NA,NA,NA,NA,NA
1961,"USA",0.00868076601145451,NA,NA,0.00868076601145451,NA,NA
1962,"USA",0.0449690794946822,NA,NA,NA,0.0449690794946822,NA
1963,"USA",0.0286291548536142,NA,NA,NA,0.0286291548536142,NA
1964,"USA",0.0430806095239462,NA,NA,NA,0.0430806095239462,NA
1965,"USA",0.0517659243614754,NA,NA,NA,NA,0.0517659243614754
1966,"USA",0.0536943701520272,NA,NA,NA,NA,0.0536943701520272
1967,"USA",0.0163095693881388,NA,NA,0.0163095693881388,NA,NA
1968,"USA",0.0386681056325082,NA,NA,NA,0.0386681056325082,NA
1969,"USA",0.0213770187620079,NA,NA,NA,0.0213770187620079,NA
1970,"USA",-0.00958990556736206,NA,NA,-0.00958990556736206,NA,NA
1971,"USA",0.0237923924097181,NA,NA,NA,0.0237923924097181,NA
1972,"USA",0.0432818444718734,NA,NA,NA,0.0432818444718734,NA
1973,"USA",0.0470847381165713,NA,NA,NA,0.0470847381165713,NA
1974,"USA",-0.0142746909542324,NA,NA,-0.0142746909542324,NA,NA
1975,"USA",-0.0110116752347109,NA,NA,-0.0110116752347109,NA,NA
1976,"USA",0.0443230446604237,NA,NA,NA,0.0443230446604237,NA
1977,"USA",0.0366331951036603,NA,NA,NA,0.0366331951036603,NA
1978,"USA",0.0455707467338504,NA,NA,NA,0.0455707467338504,NA
1979,"USA",0.0220589610596009,NA,NA,NA,0.0220589610596009,NA
1980,"USA",-0.0118562817555352,NA,NA,-0.0118562817555352,NA,NA
1981,"USA",0.0158169442674767,NA,NA,0.0158169442674767,NA,NA
1982,"USA",-0.0272082852826491,NA,-0.0272082852826491,NA,NA,NA
1983,"USA",0.0360539970154314,NA,NA,NA,0.0360539970154314,NA
1984,"USA",0.0623445158117253,NA,NA,NA,NA,0.0623445158117253
1985,"USA",0.031981364108445,NA,NA,NA,0.031981364108445,NA
1986,"USA",0.0249804559408657,NA,NA,NA,0.0249804559408657,NA
1987,"USA",0.0249289143453353,NA,NA,NA,0.0249289143453353,NA
1988,"USA",0.0320025718349681,NA,NA,NA,0.0320025718349681,NA
1989,"USA",0.0269558348290946,NA,NA,NA,0.0269558348290946,NA
1990,"USA",0.009182946467168,NA,NA,0.009182946467168,NA,NA
1991,"USA",-0.0105759151356349,NA,NA,-0.0105759151356349,NA,NA
1992,"USA",0.0253502184836236,NA,NA,NA,0.0253502184836236,NA
1993,"USA",0.0174661700191499,NA,NA,0.0174661700191499,NA,NA
1994,"USA",0.0295416663096069,NA,NA,NA,0.0295416663096069,NA
1995,"USA",0.0155253688072796,NA,NA,0.0155253688072796,NA,NA
1996,"USA",0.0254609277635578,NA,NA,NA,0.0254609277635578,NA
1997,"USA",0.0314846074546491,NA,NA,NA,0.0314846074546491,NA
1998,"USA",0.0316705277131106,NA,NA,NA,0.0316705277131106,NA
1999,"USA",0.0348481187509904,NA,NA,NA,0.0348481187509904,NA
2000,"USA",0.0295844634500921,NA,NA,NA,0.0295844634500921,NA
2001,"USA",-0.000297419366992235,NA,NA,-0.000297419366992235,NA,NA
2002,"USA",0.00795625974465852,NA,NA,0.00795625974465852,NA,NA
2003,"USA",0.0196104912016419,NA,NA,0.0196104912016419,NA,NA
2004,"USA",0.0289739801339819,NA,NA,NA,0.0289739801339819,NA
2005,"USA",0.0258724415394773,NA,NA,NA,0.0258724415394773,NA
2006,"USA",0.0189969707142907,NA,NA,0.0189969707142907,NA,NA
2007,"USA",0.00910491707343519,NA,NA,0.00910491707343519,NA,NA
2008,"USA",-0.0108345287167841,NA,NA,-0.0108345287167841,NA,NA
2009,"USA",-0.03434555095279,NA,-0.03434555095279,NA,NA,NA
2010,"USA",0.0166632668899223,NA,NA,0.0166632668899223,NA,NA
2011,"USA",0.00712388745599868,NA,NA,0.00712388745599868,NA,NA
2012,"USA",0.0144864495932153,NA,NA,0.0144864495932153,NA,NA
2013,"USA",0.0108352192552355,NA,NA,0.0108352192552355,NA,NA
2014,"USA",0.0179473355305526,NA,NA,0.0179473355305526,NA,NA
2015,"USA",0.0236723969925936,NA,NA,NA,0.0236723969925936,NA
2016,"USA",0.0103831049431828,NA,NA,0.0103831049431828,NA,NA
2017,"USA",0.0168145161030264,NA,NA,0.0168145161030264,NA,NA
2018,"USA",0.0236308597396593,NA,NA,NA,0.0236308597396593,NA
2019,"USA",0.0154998012861551,NA,NA,0.0154998012861551,NA,NA
1960,"ZAF",NA,NA,NA,NA,NA,NA
1961,"ZAF",0.0103321852982401,NA,NA,0.0103321852982401,NA,NA
1962,"ZAF",0.0354061978262408,NA,NA,NA,0.0354061978262408,NA
1963,"ZAF",0.044632982713775,NA,NA,NA,0.044632982713775,NA
1964,"ZAF",0.0518350806773029,NA,NA,NA,0.0518350806773029,NA
1965,"ZAF",0.0320546467284006,NA,NA,NA,0.0320546467284006,NA
1966,"ZAF",0.0181992028684841,NA,NA,0.0181992028684841,NA,NA
